vibration_sample,sound_sample,label,severity
"[0.9692259503563639, 0.9752562545332004, 0.9737308428585688, 0.9949634113464884, 1.0114196929961259, 0.9750038687391306, 0.9675340478337319, 0.9556856035399004, 0.9383748626578724, 0.9555695672344301, 1.0126749250181464, 0.9884250537716094, 0.9312673784435658, 1.0225906771511257, 1.0015859039410957, 0.9556906565567697, 0.9771362888365391, 0.9137866428427641, 1.0106092543570981, 1.0104324852268636, 0.9888850314470674, 1.014305108351022, 0.9967952795800938, 1.110062322300454, 0.9556128006272487, 0.8461355981997134, 0.9957197890186037, 1.005558901795174, 0.9199007174142674, 0.9837785064614332, 1.084552998275312, 1.028782682560389, 0.9999420367012984, 1.0197836360742367, 1.0983106253393247, 0.9996427512206222, 0.9830854931118704, 1.0599487838292692, 1.0458419875921763, 1.0840825333997364, 1.0090666903304069, 0.9523113297171704, 0.9886724018171504, 0.9822007185723957, 1.0342080114407022, 0.8748229912762049, 0.9043276691122385, 1.0258179838302555, 1.0189989495545446, 1.0098944364500635]","[-0.45734407581026976, -3.9084629491875194, -1.8331624287386954, -1.216406483854558, 2.1078908892810166, 2.4419976036082396, 2.065740632415391, 0.7415884563573052, 2.417045598470177, 1.5529015391095822, -2.321265416925056, -0.4236471885620626, 0.04453898927875821, -0.6082271846291043, 2.351777996115315, 1.0952907131569787, -1.1095660781244425, 1.6898965132858792, 3.0035259320324617, 1.4033826453725133]",Conversation,Green
"[0.9848113863085294, 1.067647339424415, 1.0111642901256839, 1.0447373827335609, 0.9838475489278502, 0.9811458245243992, 0.9861186269221094, 1.0437967702156619, 0.9897222571991215, 1.023765139476521, 1.0272760741763993, 0.9813568745909249, 1.0827697683606397, 1.0409536930107437, 1.070356619972242, 0.9691501135263215, 0.8982465587812891, 1.0132609051915893, 1.0287817273548623, 1.0302218492825936, 0.9602242511535549, 1.0023109691594336, 1.0126193410212685, 0.9976123569410416, 0.9543410524526905, 1.0017440101465185, 0.9842857328197071, 1.014438577888862, 1.0961082213648103, 1.0612723052906134, 0.9176441473601451, 1.0517281404822474, 1.0028794579141307, 0.935364736946449, 1.0481132569753262, 1.0037540620797516, 1.035638820906522, 1.0059247784504548, 0.9850038206152573, 1.0486511257025417, 1.0928677464576804, 1.1031628133529678, 0.9231525160968723, 0.9937894518279667, 1.0204616090568557, 1.0546301071035005, 1.0470198984131407, 1.0875623727254018, 0.9730816558831198, 1.0235412051684745]","[3.8747615412383043, 2.2733438097269696, -0.5805894341736253, -0.2311175775367314, 3.867811915534398, 2.400485050952333, 3.7406227814166826, 4.677381686317566, -1.5968551202237975, -1.0715199691163422, 2.417767176781236, 1.763015993211695, 4.541261657418105, -1.215126973893982, 3.6929711965169383, 6.38580759895373, -0.06653323392861671, 1.5468439537632108, 0.1924413435910909, -2.099985599228907]",Conversation,Green
"[1.0640190916234242, 0.953109738787755, 0.9715397061346885, 1.0505860185939448, 0.9554650032629647, 0.9444862275781131, 0.9479878842107791, 0.9922436783770557, 0.92473266620321, 1.0495699514580719, 1.1173002219922732, 0.9313434673526352, 1.0362129301037122, 1.014275845661724, 1.1684650601923952, 1.0241883103000062, 0.9569173525061663, 1.038954757169115, 0.9542656462077116, 1.0374181923328987, 0.9395901477511023, 1.0068568531012565, 1.111888306471285, 1.020733756966055, 0.9783576841711243, 1.0664809142164713, 1.0298605905229548, 0.9901349804189497, 0.9544293602671626, 1.0492797230398279, 0.9936232032115192, 1.0048899221955065, 1.122173172622894, 1.039299147912989, 1.0470176106384748, 1.0851888188970962, 1.0152826765615917, 0.9158285050030234, 1.0365005839011618, 1.05176844048487, 1.0168678525080659, 0.9485135417495897, 0.9669072519936462, 1.044889226240882, 1.0322282945864114, 1.0234244830388932, 1.0540674826063419, 0.9496952230024838, 1.0456192014609826, 1.0567621047961278]","[-1.034057896838282, -2.455196827579072, -4.092228114426452, 0.7550423887295985, -2.1161401760396448, 1.3566966763125257, 1.8176670040237752, -0.7530963411229881, 1.3102910837069615, -0.4644005993326461, 2.3679739234331154, -3.232773623446775, 1.4050395864811054, 3.470451744985372, 1.1530444669630855, 3.612768503688694, -0.6685087379262354, 0.061186498602621764, -0.9309463373565243, 1.0711616689274674]",Conversation,Green
"[1.0948268707445155, 0.979299350400313, 0.9932502152216365, 0.9519412903142505, 1.0066778766701652, 1.0448238196266326, 0.9769385212046559, 1.0170197567037345, 0.9926653339845045, 0.9438606696232538, 1.0002953527778606, 1.04914513257093, 1.025906038583819, 0.922056202970712, 0.9301853700159246, 0.9578892431294195, 1.0225959811354426, 0.9730681250468345, 0.9833354173536741, 0.995819029987308, 1.0192729986111062, 1.0158721810111524, 0.9861561346199358, 0.9811472532429284, 1.031626119082149, 0.9790879972882441, 1.0544703106843643, 0.9915039442099124, 1.0414513530016418, 1.0409830574800263, 1.0796233430867415, 0.9845540181689948, 0.9816186569608893, 0.9086068334468885, 1.002311522945562, 1.0215019536076857, 0.945181199998383, 0.9718173821072892, 1.0134355467974832, 0.9922844935991503, 0.9802827360780743, 1.0593299049292182, 1.0223504056289283, 1.0786468955909816, 0.9595230036962412, 0.9110209642196523, 0.9865482570953873, 1.0217877455452125, 0.9278660185538267, 0.96191427279839]","[3.586730157019246, 1.6140639172494984, -1.3563954924527464, 2.6332482437513995, 0.9588142573924072, -0.21901154928778566, 3.8995017847534816, 3.8169563436275404, 0.9714629896166209, 4.269274523753807, 1.0644263616882235, 0.4406763582911484, -0.16550281560786861, 0.7145540355563742, 2.054511407893553, 0.061606474250605, 1.4251232578366109, -1.5848781314914948, 0.2767506423323909, -1.8041698998143731]",Conversation,Green
"[0.9808986942548957, 1.0011789775401947, 0.9134449116633698, 1.0516312811861286, 0.9672093032240361, 0.9247922781668785, 1.0629722992328419, 1.0058087347267073, 1.0066892228388906, 0.961525115406249, 1.0350397876804742, 0.8753459945956512, 1.0168979422105928, 1.0462233243180183, 1.0552535646245278, 0.9772595881770296, 1.049598740750734, 1.0095969572031867, 1.0401968877699752, 0.9413859181415732, 1.018546256736884, 1.0703011672460416, 1.013400029002524, 1.0057666721997367, 0.9987510819903833, 1.0534402713919484, 1.0949809312520224, 1.039981614547656, 0.9516212035123319, 0.995059212108227, 1.0006134327946625, 0.9963958453868511, 0.9877542920615785, 1.0642487617042586, 0.9726029991055073, 1.0006330464043884, 1.0250461747127058, 0.8915216864344752, 1.013034502333422, 1.023219035260388, 0.9796577181175794, 0.9543981589848026, 0.9958065993125578, 0.9971711807698582, 0.9980078713907732, 1.0391781001148612, 1.0549315114004791, 1.0014976145141914, 1.0699286703703135, 0.9743852733123849]","[0.36752051218366344, 0.7298798990886157, -1.0678307018888666, 3.779086669394033, -0.22218502244240784, 1.8915667534859948, 1.349742608889372, 3.6908488482174686, -1.723647604111495, -0.4032880616803867, 1.9553941851585872, 0.5004324069873973, 2.7234514782961097, 1.6065041540539806, -1.8861361714325806, 1.3567751278961162, 5.194643943527397, 2.4040763697511767, -1.4991898276325635, 0.38111349093235963]",Conversation,Green
"[1.105709080819598, 0.9674777837226418, 0.9940527592295245, 0.9632785295283721, 1.0219758617365593, 1.051701038694914, 1.0493111350215019, 0.9725843261685647, 0.9239727673066184, 0.9628328729309125, 0.9926399925434637, 1.0342963875081357, 0.9945935116573913, 0.9923496082656269, 0.9239826950701286, 0.9789581769700315, 0.9788252603277864, 1.031776868851503, 1.056057983494635, 1.0270001105636724, 1.0276615965029003, 1.0239253073013934, 0.9455642826151626, 0.963747042655664, 0.9635090575253797, 0.9956058433390859, 0.997390168736831, 1.0319537682858502, 1.0424019569339413, 0.9138519100466707, 1.0183075444981444, 1.0263568116300195, 1.1388867498769553, 0.969099582179086, 1.0441369964086236, 1.0494152435578954, 1.0423975155662708, 1.0269700396420334, 0.9687745429639714, 0.9578847074772749, 1.0540760832563374, 1.0547795416801085, 1.005303015574058, 0.9743213518177717, 0.9097626482542429, 0.9744126554398571, 1.0094022970775929, 0.9554129428251404, 1.0597857872298326, 1.037327381996077]","[1.4248716968810764, 1.6532961019431562, -4.392728880244707, 0.4102237248004742, 0.9699345500126356, 2.0625156108040583, -1.693054185314436, -1.3412001504243407, -1.0384726553438854, 1.3197739857304531, 3.335188567959629, 2.94933098799142, -1.0063516878659038, 3.3375598754130635, 0.4232671709386215, 4.89140930575227, 1.2510737555319844, -0.0753539659724497, -1.844230859092474, 2.9218715869362235]",Conversation,Green
"[1.0069916888829427, 1.0744371673341593, 0.9860076079472426, 0.9788167107597197, 0.9656456183295247, 1.0746505004545672, 0.9633762897170972, 1.037268727800203, 1.0131094915597467, 0.9007908730842707, 0.9959890743840388, 1.0192109545555506, 1.0192115486802031, 1.0024627260073602, 0.9529561677696219, 1.0213735334114293, 1.0283203802349916, 1.0638906606741394, 1.0097518186675265, 0.9943217019536494, 0.921499922401165, 1.0198733178733976, 1.0543095111747227, 0.9661816865971901, 1.0502756742955213, 1.0182808812630466, 0.968669333246994, 1.0189840700694013, 1.072995825411035, 0.952506129959676, 0.8953659192151102, 0.814733212418581, 1.0096602242595611, 1.133987328397926, 0.9957592760008486, 0.9305957314640229, 0.9817394196868725, 1.1198019474845151, 1.0447365910164892, 1.0460146557055225, 0.9706229839940033, 0.9853296575569931, 0.9449607740596125, 1.0212443148093664, 1.0035090702154068, 0.9863827451905277, 0.9827656450419169, 0.9188133114989344, 0.9556931040758163, 1.0296864722089543]","[1.5948174500662846, -1.6360681113213746, 3.796125561632377, -0.0851507045408724, 4.442111973630478, 3.6426408871962526, 0.009051565170399845, -2.861278773886698, -0.5623830890913784, 2.674582539650765, 0.15662205413116445, 5.106125416780756, 0.9501343523676211, 0.1592870972712716, 4.082392851104625, -1.8131046029688958, 2.591195410653731, 2.1198734309945793, 0.31143597878454543, 3.0590347356760654]",Conversation,Green
"[0.9572873108511623, 1.0666085081175352, 1.064410389199783, 0.9605545537682517, 1.0279107177279343, 1.056175242667317, 1.0251624896660205, 1.0057312798381493, 0.9379737488495393, 1.0514825461823685, 1.0290552964234638, 0.9624089349322527, 1.027441944066195, 1.0336350638862555, 0.9020481989230701, 1.0104771758974596, 1.0609831557926295, 0.975836705630136, 0.9746910175384009, 0.9782161113410407, 0.9541054761989263, 0.9312460827694948, 0.9523823274700921, 0.9733191327214383, 0.9522087496222825, 1.0206183159322015, 1.1476677082282305, 1.0244005801636389, 0.9892964355608979, 1.0267095241114594, 1.0213882671593228, 0.9810318557224779, 1.0455038787211055, 0.9985158880638842, 0.9311958712642957, 1.0936817631730442, 1.0482238893399733, 1.0363955288351063, 0.9357849038277607, 0.9430206962431282, 1.0589423171889965, 1.0233122252265925, 0.9754658399661297, 0.952766669131937, 0.9456155571701303, 1.054107797615227, 0.9006237880847683, 1.0140494556441544, 0.9454253824742689, 1.07046474999251]","[-1.166279977849591, 2.6658716071711934, 2.4342535166020745, -0.9774825425410074, -0.49856405643934576, -2.700499694955723, -0.5551950793643465, -0.6464065091257258, 1.0964299340861476, -0.6996174740230467, 0.7313119516987947, -0.6820026405101255, 4.59272840752918, -1.3855320527686437, 0.2917779226546253, -1.0658274385362614, 1.085703185363999, 2.740701331514167, -1.1300478211200389, 3.0082728022496115]",Conversation,Green
"[1.0694777164711344, 0.9677489989413082, 0.9691707524958265, 1.0485757879405022, 0.9031909155638368, 0.9681846386199846, 0.9151466686919421, 1.032475332713848, 0.9388999378917874, 1.0275428871061878, 1.0334261881732383, 1.0266353751874118, 1.0005098249867141, 1.044963722269808, 0.9938052099752053, 1.0409503342583977, 1.0188135863981367, 1.0492738860362785, 0.9108519981174944, 1.0188167561871495, 1.0541772576058412, 0.9841968225295175, 0.9252808018604651, 1.0374988334781667, 0.9554618659246109, 1.0074778517343532, 0.9900968917629495, 1.0892687332864364, 1.0830716487752616, 1.0807248439120776, 0.9289203550814179, 0.94974569005662, 1.0515510860045396, 0.996565639706882, 0.9706698558504123, 1.0578561595418896, 0.9938969680324569, 1.0107915479725704, 1.0379596341565762, 0.9356875986895992, 1.0095144665173037, 0.9867809024403458, 1.0246593482977309, 0.9674296586054264, 1.0562932266169078, 0.9414459455860911, 0.9996067475947057, 1.0349519070656341, 0.9008725922050915, 0.9440156890631645]","[0.5115861943124516, 0.9942506814662306, 0.7605156938334219, 0.26615059174501454, -2.064347343928476, -0.6745973126594346, 1.7845349320667647, 1.8353568718894062, -1.3723028467077312, -0.8527439604139583, 0.614732386910353, 4.397019931251544, -1.1968155972856005, 0.6602287635953655, -2.590780308137261, 2.615575347285151, -3.238712683154161, 2.4107752393294577, 3.0569991633108016, -0.6859231106164434]",Conversation,Green
"[0.9628751353694999, 1.1010758105128038, 0.9520160564836504, 1.082082444801339, 0.9831429183718822, 1.0564216658359664, 0.9915637567871408, 1.0165113288430918, 0.9611075976055518, 0.9969442280187417, 1.024895775718898, 0.9418622932023113, 1.0594718039167978, 1.1213243332289136, 1.0205125785517433, 1.0284407334145524, 1.00234105616012, 0.9380401953466538, 1.0356719356308426, 0.97389051317889, 0.9913401134288334, 1.003799346065773, 0.9960636642666176, 0.9434850769151415, 1.0499557822652248, 0.9649956178762408, 1.006502329611726, 0.9799020914822505, 1.022529179733656, 0.9435952376368125, 1.0145744903189786, 0.944796697055571, 0.9459956025469998, 0.9316849669796251, 1.0256357619023055, 0.9682141446893077, 1.0124289321744686, 0.9991007805435465, 0.954251529097285, 0.9984316233363727, 0.9578775469829026, 0.9697952280495097, 1.0217830514380388, 0.9307592516976132, 0.9347855888039547, 1.0387798293183865, 0.9888779773014846, 1.0473008054445772, 0.8599403763539655, 1.0169962471473055]","[-2.8436028800970803, 2.8363645425318307, -0.5875276338499846, 2.856781504763817, -1.390763150549913, 0.5673692678427391, -0.725482560974261, -1.2903641170561502, 3.5511175999147, 1.8892491869341181, 0.232187561252589, 1.7420180607558113, -0.9448257534496726, 0.4959779700845658, 2.785389267550846, 1.5525862106928554, -0.9683682811215124, 5.045938978320315, 1.9305437049139635, -1.7633392558637404]",Conversation,Green
"[0.9733689391154794, 0.9603159453609581, 0.9717893939935125, 0.9892121122714788, 1.01696990971904, 1.0269378098871735, 0.9989786569629141, 0.9664640214986502, 1.0725034953388282, 0.9777360305464439, 0.9837830661105245, 0.9960673844124949, 0.9218955282083182, 0.9121654381049817, 1.0099461602587554, 0.9783545670825459, 0.9481325879303422, 0.9524251049642115, 1.0125516352584647, 0.9454488934274788, 1.0032310692256639, 1.0748671534946144, 1.0140202552380437, 1.0906636416178541, 0.9541654644832872, 1.1055834939810003, 1.0392731555902586, 1.01683051218369, 0.9507932837715665, 1.026253900125483, 1.070576562897492, 1.0058930917390734, 1.0417121872610409, 0.9053323438139852, 0.993360518952091, 1.009512629787321, 1.096128658108551, 0.9435288957513428, 0.9916713615543943, 0.9561366279744657, 1.0488320235837991, 1.0433236865944149, 0.9243701943933714, 1.054926912027495, 0.9432591687882168, 0.9667861690199645, 0.8927853951234335, 1.0431704837996156, 0.9839044500749512, 0.9773313672972059]","[1.491353278333018, 2.215598941399501, 2.137220114528395, 3.1683717082797296, 2.3085486398370065, 0.3316545094218499, 0.9279927983373852, 0.8083527542139801, -1.2905828952985785, 0.7483753573228176, 4.398124932372464, 0.6139474465323022, 0.38752019893250067, 0.9082472105882665, 1.1171038948273389, -0.32925901250886846, 1.7721687336275709, 1.1115825837205262, -1.7479321589704273, 2.1355864213703035]",Conversation,Green
"[1.028538915916182, 1.0198183412739799, 0.9987173819472677, 1.0320342951975179, 1.0281637587301444, 1.0091670196633735, 1.0035682539913033, 0.9520089886027133, 0.9524366440107049, 0.967980623192454, 1.0778916694552436, 0.9529243405118322, 1.0294117078918996, 0.9852801561508541, 1.0052915922342922, 1.0346578730337266, 0.9382532846918838, 1.0034016876538099, 1.0765755663489474, 0.9619335254874761, 0.9980850345855615, 0.9973514611112427, 1.043415889259021, 0.9801510900357809, 0.9777862566704671, 0.9962023499982082, 1.0920732887523061, 1.0332351323824722, 1.063283311595926, 0.9974484013224645, 0.9690188784968424, 1.0739555604880537, 0.9657193108633267, 1.0941798364783593, 1.0786369068497998, 1.037878890362007, 0.9785352107895288, 0.985603710541587, 1.0259988101440185, 0.905004076250486, 0.9199694001912442, 0.9834578028399011, 1.0145406599043258, 0.9996040764912908, 1.0490063142890294, 1.007227008306165, 1.0649501862352346, 1.0326141789842798, 1.0087792225218404, 1.0463581161449413]","[-1.7704437718813235, 2.9016238600081956, 2.543794747044493, -0.535571941213996, 2.772430827788094, 1.1125061455316236, 4.21856761995985, 2.0747648581137064, 2.1917625998903394, -1.7286589112626258, 0.09833455908270639, 0.7929331317017688, 0.2308398335981963, 0.8681492695442323, 1.2865696226012757, -0.23771096569195022, 1.7147035400262869, -2.520912910686086, 1.5770630954202545, -3.680396643579853]",Conversation,Green
